,domain_name,task_name,action_repeat,decoder_var,trial_id,AverageReturnEvalPolicy,OriginalEnvironmentSteps,NumberOfEpisodes
144,reacher,easy,4.0,0.004,1,850.4000244140625,1440000,1440.0
145,reacher,easy,4.0,0.004,1,966.5999755859375,1450000,1450.0
146,reacher,easy,4.0,0.004,1,742.2000122070312,1460000,1460.0
147,reacher,easy,4.0,0.004,1,970.2999877929688,1470000,1470.0
148,reacher,easy,4.0,0.004,1,968.0999755859375,1480000,1480.0
149,reacher,easy,4.0,0.004,1,785.9000244140625,1490000,1490.0
150,reacher,easy,4.0,0.004,1,932.5,1500000,1500.0
151,reacher,easy,4.0,0.004,1,967.5,1510000,1510.0
152,reacher,easy,4.0,0.004,1,935.7000122070312,1520000,1520.0
153,reacher,easy,4.0,0.004,1,827.5999755859375,1530000,1530.0
154,reacher,easy,4.0,0.004,1,872.0,1540000,1540.0
155,reacher,easy,4.0,0.004,1,872.4000244140625,1550000,1550.0
156,reacher,easy,4.0,0.004,1,862.7999877929688,1560000,1560.0
157,reacher,easy,4.0,0.004,1,964.7999877929688,1570000,1570.0
158,reacher,easy,4.0,0.004,1,968.2000122070312,1580000,1580.0
159,reacher,easy,4.0,0.004,1,956.2000122070312,1590000,1590.0
160,reacher,easy,4.0,0.004,1,864.9000244140625,1600000,1600.0
161,reacher,easy,4.0,0.004,1,851.0999755859375,1610000,1610.0
162,reacher,easy,4.0,0.004,1,966.4000244140625,1620000,1620.0
163,reacher,easy,4.0,0.004,1,945.4000244140625,1630000,1630.0
164,reacher,easy,4.0,0.004,1,913.0999755859375,1640000,1640.0
165,reacher,easy,4.0,0.004,1,757.0,1650000,1650.0
166,reacher,easy,4.0,0.004,1,912.2999877929688,1660000,1660.0
167,reacher,easy,4.0,0.004,1,940.4000244140625,1670000,1670.0
168,reacher,easy,4.0,0.004,1,954.4000244140625,1680000,1680.0
169,reacher,easy,4.0,0.004,1,967.0999755859375,1690000,1690.0
170,reacher,easy,4.0,0.004,1,822.0,1700000,1700.0
171,reacher,easy,4.0,0.004,1,932.7999877929688,1710000,1710.0
172,reacher,easy,4.0,0.004,1,883.0,1720000,1720.0
173,reacher,easy,4.0,0.004,1,940.2999877929688,1730000,1730.0
174,reacher,easy,4.0,0.004,1,886.7999877929688,1740000,1740.0
175,reacher,easy,4.0,0.004,1,730.7999877929688,1750000,1750.0
176,reacher,easy,4.0,0.004,1,946.2999877929688,1760000,1760.0
177,reacher,easy,4.0,0.004,1,971.0999755859375,1770000,1770.0
178,reacher,easy,4.0,0.004,1,965.4000244140625,1780000,1780.0
179,reacher,easy,4.0,0.004,1,868.5999755859375,1790000,1790.0
180,reacher,easy,4.0,0.004,1,763.5999755859375,1800000,1800.0
181,reacher,easy,4.0,0.004,1,948.7000122070312,1810000,1810.0
182,reacher,easy,4.0,0.004,1,936.5,1820000,1820.0
183,reacher,easy,4.0,0.004,1,859.5999755859375,1830000,1830.0
184,reacher,easy,4.0,0.004,1,870.5999755859375,1840000,1840.0
185,reacher,easy,4.0,0.004,1,869.2000122070312,1850000,1850.0
186,reacher,easy,4.0,0.004,1,790.7000122070312,1860000,1860.0
187,reacher,easy,4.0,0.004,1,965.7999877929688,1870000,1870.0
188,reacher,easy,4.0,0.004,1,910.7999877929688,1880000,1880.0
189,reacher,easy,4.0,0.004,1,871.0999755859375,1890000,1890.0
190,reacher,easy,4.0,0.004,1,868.9000244140625,1900000,1900.0
191,reacher,easy,4.0,0.004,1,962.5,1910000,1910.0
192,reacher,easy,4.0,0.004,1,863.0999755859375,1920000,1920.0
193,reacher,easy,4.0,0.004,1,895.4000244140625,1930000,1930.0
194,reacher,easy,4.0,0.004,1,963.0999755859375,1940000,1940.0
195,reacher,easy,4.0,0.004,1,975.2999877929688,1950000,1950.0
