,domain_name,task_name,action_repeat,decoder_var,trial_id,AverageReturnEvalPolicy,OriginalEnvironmentSteps,NumberOfEpisodes
6,cartpole,swingup,4.0,0.004,1,294.5028381347656,60000,60.0
7,cartpole,swingup,4.0,0.004,1,271.5148620605469,70000,70.0
8,cartpole,swingup,4.0,0.004,1,244.83749389648438,80000,80.0
9,cartpole,swingup,4.0,0.004,1,302.8798828125,90000,90.0
10,cartpole,swingup,4.0,0.004,1,294.8676452636719,100000,100.0
11,cartpole,swingup,4.0,0.004,1,341.919189453125,110000,110.0
12,cartpole,swingup,4.0,0.004,1,359.01251220703125,120000,120.0
13,cartpole,swingup,4.0,0.004,1,379.0804748535156,130000,130.0
14,cartpole,swingup,4.0,0.004,1,349.50469970703125,140000,140.0
15,cartpole,swingup,4.0,0.004,1,438.3863220214844,150000,150.0
16,cartpole,swingup,4.0,0.004,1,425.1363220214844,160000,160.0
17,cartpole,swingup,4.0,0.004,1,481.1068420410156,170000,170.0
18,cartpole,swingup,4.0,0.004,1,487.6475524902344,180000,180.0
19,cartpole,swingup,4.0,0.004,1,465.49713134765625,190000,190.0
20,cartpole,swingup,4.0,0.004,1,502.90478515625,200000,200.0
21,cartpole,swingup,4.0,0.004,1,520.5684814453125,210000,210.0
22,cartpole,swingup,4.0,0.004,1,487.3130798339844,220000,220.0
23,cartpole,swingup,4.0,0.004,1,514.814697265625,230000,230.0
24,cartpole,swingup,4.0,0.004,1,505.7357482910156,240000,240.0
25,cartpole,swingup,4.0,0.004,1,482.41595458984375,250000,250.0
26,cartpole,swingup,4.0,0.004,1,575.1200561523438,260000,260.0
27,cartpole,swingup,4.0,0.004,1,552.64013671875,270000,270.0
28,cartpole,swingup,4.0,0.004,1,551.4903564453125,280000,280.0
29,cartpole,swingup,4.0,0.004,1,555.2472534179688,290000,290.0
30,cartpole,swingup,4.0,0.004,1,605.0744018554688,300000,300.0
31,cartpole,swingup,4.0,0.004,1,602.7863159179688,310000,310.0
32,cartpole,swingup,4.0,0.004,1,663.33349609375,320000,320.0
33,cartpole,swingup,4.0,0.004,1,590.7867431640625,330000,330.0
34,cartpole,swingup,4.0,0.004,1,727.2275390625,340000,340.0
35,cartpole,swingup,4.0,0.004,1,586.1383056640625,350000,350.0
36,cartpole,swingup,4.0,0.004,1,729.0048217773438,360000,360.0
37,cartpole,swingup,4.0,0.004,1,695.0941162109375,370000,370.0
38,cartpole,swingup,4.0,0.004,1,615.8209838867188,380000,380.0
39,cartpole,swingup,4.0,0.004,1,742.8821411132812,390000,390.0
40,cartpole,swingup,4.0,0.004,1,719.2994384765625,400000,400.0
41,cartpole,swingup,4.0,0.004,1,771.2835693359375,410000,410.0
42,cartpole,swingup,4.0,0.004,1,732.4390869140625,420000,420.0
43,cartpole,swingup,4.0,0.004,1,725.797119140625,430000,430.0
44,cartpole,swingup,4.0,0.004,1,702.4981079101562,440000,440.0
45,cartpole,swingup,4.0,0.004,1,749.8516235351562,450000,450.0
46,cartpole,swingup,4.0,0.004,1,736.3748779296875,460000,460.0
47,cartpole,swingup,4.0,0.004,1,768.9407958984375,470000,470.0
48,cartpole,swingup,4.0,0.004,1,770.402099609375,480000,480.0
49,cartpole,swingup,4.0,0.004,1,733.2860107421875,490000,490.0
50,cartpole,swingup,4.0,0.004,1,783.1589965820312,500000,500.0
51,cartpole,swingup,4.0,0.004,1,759.3698120117188,510000,510.0
52,cartpole,swingup,4.0,0.004,1,746.3616943359375,520000,520.0
53,cartpole,swingup,4.0,0.004,1,727.4696044921875,530000,530.0
54,cartpole,swingup,4.0,0.004,1,788.8551025390625,540000,540.0
55,cartpole,swingup,4.0,0.004,1,775.0950317382812,550000,550.0
56,cartpole,swingup,4.0,0.004,1,785.5089721679688,560000,560.0
57,cartpole,swingup,4.0,0.004,1,777.4444580078125,570000,570.0
58,cartpole,swingup,4.0,0.004,1,779.1212158203125,580000,580.0
59,cartpole,swingup,4.0,0.004,1,781.639404296875,590000,590.0
60,cartpole,swingup,4.0,0.004,1,786.8674926757812,600000,600.0
61,cartpole,swingup,4.0,0.004,1,772.166259765625,610000,610.0
62,cartpole,swingup,4.0,0.004,1,791.1339721679688,620000,620.0
63,cartpole,swingup,4.0,0.004,1,784.43115234375,630000,630.0
64,cartpole,swingup,4.0,0.004,1,795.21435546875,640000,640.0
65,cartpole,swingup,4.0,0.004,1,796.0787353515625,650000,650.0
66,cartpole,swingup,4.0,0.004,1,793.7984619140625,660000,660.0
67,cartpole,swingup,4.0,0.004,1,794.5958251953125,670000,670.0
68,cartpole,swingup,4.0,0.004,1,792.4483642578125,680000,680.0
69,cartpole,swingup,4.0,0.004,1,775.5724487304688,690000,690.0
70,cartpole,swingup,4.0,0.004,1,780.3990478515625,700000,700.0
71,cartpole,swingup,4.0,0.004,1,790.1937255859375,710000,710.0
72,cartpole,swingup,4.0,0.004,1,796.0733642578125,720000,720.0
73,cartpole,swingup,4.0,0.004,1,795.5313110351562,730000,730.0
74,cartpole,swingup,4.0,0.004,1,797.7982177734375,740000,740.0
75,cartpole,swingup,4.0,0.004,1,798.0097045898438,750000,750.0
76,cartpole,swingup,4.0,0.004,1,800.2102661132812,760000,760.0
77,cartpole,swingup,4.0,0.004,1,799.1251831054688,770000,770.0
78,cartpole,swingup,4.0,0.004,1,795.3709716796875,780000,780.0
79,cartpole,swingup,4.0,0.004,1,800.0182495117188,790000,790.0
80,cartpole,swingup,4.0,0.004,1,799.2029418945312,800000,800.0
81,cartpole,swingup,4.0,0.004,1,799.5702514648438,810000,810.0
82,cartpole,swingup,4.0,0.004,1,803.673095703125,820000,820.0
83,cartpole,swingup,4.0,0.004,1,801.7393798828125,830000,830.0
84,cartpole,swingup,4.0,0.004,1,803.8945922851562,840000,840.0
85,cartpole,swingup,4.0,0.004,1,801.9212036132812,850000,850.0
86,cartpole,swingup,4.0,0.004,1,710.5198364257812,860000,860.0
87,cartpole,swingup,4.0,0.004,1,802.0330810546875,870000,870.0
88,cartpole,swingup,4.0,0.004,1,802.041259765625,880000,880.0
89,cartpole,swingup,4.0,0.004,1,804.4982299804688,890000,890.0
90,cartpole,swingup,4.0,0.004,1,800.4453125,900000,900.0
91,cartpole,swingup,4.0,0.004,1,794.627685546875,910000,910.0
92,cartpole,swingup,4.0,0.004,1,782.7625732421875,920000,920.0
93,cartpole,swingup,4.0,0.004,1,788.4234619140625,930000,930.0
94,cartpole,swingup,4.0,0.004,1,802.4752197265625,940000,940.0
95,cartpole,swingup,4.0,0.004,1,800.3545532226562,950000,950.0
96,cartpole,swingup,4.0,0.004,1,803.1162719726562,960000,960.0
97,cartpole,swingup,4.0,0.004,1,802.2122192382812,970000,970.0
98,cartpole,swingup,4.0,0.004,1,795.5908203125,980000,980.0
99,cartpole,swingup,4.0,0.004,1,805.0997314453125,990000,990.0
100,cartpole,swingup,4.0,0.004,1,801.2390747070312,1000000,1000.0
101,cartpole,swingup,4.0,0.004,1,801.6770629882812,1010000,1010.0
102,cartpole,swingup,4.0,0.004,1,800.5841674804688,1020000,1020.0
103,cartpole,swingup,4.0,0.004,1,726.0443115234375,1030000,1030.0
104,cartpole,swingup,4.0,0.004,1,767.1815185546875,1040000,1040.0
105,cartpole,swingup,4.0,0.004,1,799.5025634765625,1050000,1050.0
106,cartpole,swingup,4.0,0.004,1,803.4122314453125,1060000,1060.0
107,cartpole,swingup,4.0,0.004,1,804.2822265625,1070000,1070.0
108,cartpole,swingup,4.0,0.004,1,804.8883056640625,1080000,1080.0
109,cartpole,swingup,4.0,0.004,1,803.231201171875,1090000,1090.0
110,cartpole,swingup,4.0,0.004,1,802.9835205078125,1100000,1100.0
111,cartpole,swingup,4.0,0.004,1,803.6852416992188,1110000,1110.0
112,cartpole,swingup,4.0,0.004,1,801.5513916015625,1120000,1120.0
113,cartpole,swingup,4.0,0.004,1,806.8162841796875,1130000,1130.0
114,cartpole,swingup,4.0,0.004,1,805.4143676757812,1140000,1140.0
115,cartpole,swingup,4.0,0.004,1,802.0753173828125,1150000,1150.0
116,cartpole,swingup,4.0,0.004,1,730.1734619140625,1160000,1160.0
117,cartpole,swingup,4.0,0.004,1,805.2581176757812,1170000,1170.0
118,cartpole,swingup,4.0,0.004,1,310.6441955566406,1180000,1180.0
119,cartpole,swingup,4.0,0.004,1,522.3272094726562,1190000,1190.0
120,cartpole,swingup,4.0,0.004,1,800.92626953125,1200000,1200.0
121,cartpole,swingup,4.0,0.004,1,800.9677734375,1210000,1210.0
122,cartpole,swingup,4.0,0.004,1,739.7473754882812,1220000,1220.0
123,cartpole,swingup,4.0,0.004,1,793.4862060546875,1230000,1230.0
124,cartpole,swingup,4.0,0.004,1,772.2066650390625,1240000,1240.0
125,cartpole,swingup,4.0,0.004,1,801.2872314453125,1250000,1250.0
126,cartpole,swingup,4.0,0.004,1,803.2904052734375,1260000,1260.0
127,cartpole,swingup,4.0,0.004,1,791.8431396484375,1270000,1270.0
128,cartpole,swingup,4.0,0.004,1,799.704833984375,1280000,1280.0
129,cartpole,swingup,4.0,0.004,1,803.2337036132812,1290000,1290.0
130,cartpole,swingup,4.0,0.004,1,798.3467407226562,1300000,1300.0
131,cartpole,swingup,4.0,0.004,1,801.140380859375,1310000,1310.0
132,cartpole,swingup,4.0,0.004,1,802.4895629882812,1320000,1320.0
133,cartpole,swingup,4.0,0.004,1,805.3048095703125,1330000,1330.0
134,cartpole,swingup,4.0,0.004,1,802.0265502929688,1340000,1340.0
135,cartpole,swingup,4.0,0.004,1,802.3345947265625,1350000,1350.0
136,cartpole,swingup,4.0,0.004,1,803.4086303710938,1360000,1360.0
137,cartpole,swingup,4.0,0.004,1,803.2483520507812,1370000,1370.0
138,cartpole,swingup,4.0,0.004,1,800.7960205078125,1380000,1380.0
139,cartpole,swingup,4.0,0.004,1,805.7095336914062,1390000,1390.0
140,cartpole,swingup,4.0,0.004,1,804.2559814453125,1400000,1400.0
141,cartpole,swingup,4.0,0.004,1,798.5485229492188,1410000,1410.0
142,cartpole,swingup,4.0,0.004,1,804.2428588867188,1420000,1420.0
143,cartpole,swingup,4.0,0.004,1,802.9503784179688,1430000,1430.0
144,cartpole,swingup,4.0,0.004,1,801.3264770507812,1440000,1440.0
145,cartpole,swingup,4.0,0.004,1,803.700927734375,1450000,1450.0
146,cartpole,swingup,4.0,0.004,1,794.02392578125,1460000,1460.0
147,cartpole,swingup,4.0,0.004,1,803.7365112304688,1470000,1470.0
148,cartpole,swingup,4.0,0.004,1,803.6339111328125,1480000,1480.0
149,cartpole,swingup,4.0,0.004,1,805.4358520507812,1490000,1490.0
150,cartpole,swingup,4.0,0.004,1,805.5906982421875,1500000,1500.0
151,cartpole,swingup,4.0,0.004,1,804.924072265625,1510000,1510.0
